Date,Open,High,Low,Close,Adj Close,Volume
1962-01-02,7.374124050140381,7.374124050140381,7.2912678718566895,7.2912678718566895,1.5915169715881348,407940
1962-01-03,7.2912678718566895,7.3550028800964355,7.2912678718566895,7.3550028800964355,1.6054283380508423,305955
1962-01-04,7.3550028800964355,7.3550028800964355,7.2785210609436035,7.281707763671875,1.589429497718811,274575
1962-01-05,7.272148132324219,7.272148132324219,7.125557899475098,7.138305187225342,1.5581284761428833,384405
1962-01-08,7.131930828094482,7.131930828094482,6.9471001625061035,7.00446081161499,1.5289133787155151,572685
1962-01-09,7.0363287925720215,7.176546096801758,7.0363287925720215,7.087316989898682,1.5469985008239746,517770
1962-01-10,7.100063800811768,7.131930828094482,7.100063800811768,7.100063800811768,1.5497812032699585,313800
1962-01-11,7.1191840171813965,7.176546096801758,7.1191840171813965,7.176546096801758,1.5664753913879395,337335
1962-01-12,7.189292907714844,7.2402801513671875,7.189292907714844,7.189292907714844,1.5692569017410278,462855
1962-01-15,7.214786052703857,7.237093925476074,7.214786052703857,7.221159934997559,1.5762138366699219,266730
1962-01-16,7.214786052703857,7.214786052703857,7.144678115844727,7.144678115844727,1.5595191717147827,266730
1962-01-17,7.112811088562012,7.112811088562012,7.01083517074585,7.02995491027832,1.5344773530960083,439320
1962-01-18,7.049076080322266,7.1191840171813965,7.049076080322266,7.049076080322266,1.5386515855789185,392250
1962-01-19,7.049076080322266,7.068195819854736,6.972593784332275,7.05544900894165,1.5400428771972656,423630
1962-01-22,7.05544900894165,7.125557899475098,7.0363287925720215,7.0427021980285645,1.537259817123413,290265
1962-01-23,7.039515972137451,7.049076080322266,6.9598469734191895,6.972593784332275,1.521957278251648,392250
1962-01-24,6.972593784332275,7.01083517074585,6.937540054321289,7.01083517074585,1.5303040742874146,431475
1962-01-25,7.01083517074585,7.068195819854736,6.921606063842773,6.934352874755859,1.5136107206344604,337335
1962-01-26,6.934352874755859,6.9598469734191895,6.896111965179443,6.899299144744873,1.505959153175354,258885
1962-01-29,6.899299144744873,6.9471001625061035,6.781389236450195,6.781389236450195,1.4802217483520508,611910
1962-01-30,6.781389236450195,6.819630146026611,6.695346832275391,6.695346832275391,1.4614404439926147,776655
1962-01-31,6.762269020080566,6.908858776092529,6.762269020080566,6.908858776092529,1.508046269416809,800190
1962-02-01,6.978967189788818,7.087316989898682,6.978967189788818,7.068195819854736,1.5428249835968018,674670
1962-02-02,7.068195819854736,7.112811088562012,7.0363287925720215,7.112811088562012,1.552563190460205,533460
1962-02-05,7.112811088562012,7.112811088562012,6.9853410720825195,7.0235819816589355,1.5330864191055298,329490
1962-02-06,7.0235819816589355,7.0363287925720215,6.9980878829956055,7.02995491027832,1.5346872806549072,274575
1962-02-07,7.0363287925720215,7.074570178985596,7.0363287925720215,7.0363287925720215,1.5360795259475708,266730
1962-02-08,7.0363287925720215,7.074570178985596,7.0363287925720215,7.0427021980285645,1.537469744682312,23535
1962-02-09,7.0427021980285645,7.093689918518066,7.01083517074585,7.093689918518066,1.5486010313034058,455010
1962-02-12,7.093689918518066,7.151051998138428,7.087316989898682,7.100063800811768,1.5499919652938843,298110
1962-02-13,7.100063800811768,7.1064372062683105,6.9853410720825195,6.9853410720825195,1.524948000907898,274575
1962-02-14,6.9853410720825195,7.01083517074585,6.9598469734191895,6.972593784332275,1.5221649408340454,219660
1962-02-15,6.972593784332275,6.972593784332275,6.940727233886719,6.9471001625061035,1.5166000127792358,243195
1962-02-16,6.9471001625061035,6.972593784332275,6.940727233886719,6.940727233886719,1.5152089595794678,235350
1962-02-19,6.940727233886719,6.972593784332275,6.857871055603027,6.870617866516113,1.4999035596847534,298110
1962-02-20,6.873805046081543,6.908858776092529,6.873805046081543,6.873805046081543,1.5005991458892822,305955
1962-02-21,6.873805046081543,6.921606063842773,6.822816848754883,6.822816848754883,1.4894686937332153,384405
1962-02-23,6.832376956939697,6.857871055603027,6.832376956939697,6.845123767852783,1.494338035583496,305955
1962-02-26,6.845123767852783,6.851498126983643,6.806882858276367,6.819630146026611,1.488771677017212,313800
1962-02-27,6.819630146026611,6.876992225646973,6.781389236450195,6.832376956939697,1.4915539026260376,368715
1962-02-28,6.832376956939697,6.845123767852783,6.794136047363281,6.845123767852783,1.494338035583496,282420
1962-03-01,6.870617866516113,6.927979946136475,6.870617866516113,6.927979946136475,1.5124261379241943,298110
1962-03-02,6.9853410720825195,7.0235819816589355,6.9853410720825195,6.9853410720825195,1.524948000907898,258885
1962-03-05,6.9853410720825195,6.9853410720825195,6.934352874755859,6.9598469734191895,1.5193830728530884,376560
1962-03-06,6.9598469734191895,6.991714000701904,6.9471001625061035,6.966220855712891,1.5207738876342773,196125
1962-03-07,6.966220855712891,6.988527774810791,6.9471001625061035,6.988527774810791,1.5256439447402954,133365
1962-03-08,6.988527774810791,7.00446081161499,6.9471001625061035,7.00446081161499,1.529122233390808,196125
1962-03-09,7.01083517074585,7.049076080322266,7.01083517074585,7.049076080322266,1.5388606786727905,305955
1962-03-12,7.049076080322266,7.068195819854736,7.0235819816589355,7.0427021980285645,1.537469744682312,298110
1962-03-13,7.0427021980285645,7.0427021980285645,7.01083517074585,7.0363287925720215,1.5360795259475708,133365
1962-03-14,7.0363287925720215,7.05544900894165,7.01083517074585,7.0235819816589355,1.5332953929901123,211815
1962-03-15,7.0235819816589355,7.061822891235352,7.01083517074585,7.01083517074585,1.5305124521255493,258885
1962-03-16,7.01083517074585,7.0427021980285645,7.01083517074585,7.0427021980285645,1.537469744682312,172590
1962-03-19,7.05544900894165,7.087316989898682,7.05544900894165,7.061822891235352,1.541643500328064,392250
1962-03-20,7.049076080322266,7.049076080322266,7.017208099365234,7.017208099365234,1.5319033861160278,172590
1962-03-21,7.017208099365234,7.0363287925720215,6.9980878829956055,7.0235819816589355,1.5332953929901123,274575
1962-03-22,6.9980878829956055,6.9980878829956055,6.9471001625061035,6.9471001625061035,1.5166000127792358,251040
1962-03-23,6.953474044799805,6.9853410720825195,6.953474044799805,6.972593784332275,1.5221649408340454,196125
1962-03-26,6.972593784332275,6.9980878829956055,6.9598469734191895,6.969407081604004,1.5214691162109375,141210
1962-03-27,6.953474044799805,6.953474044799805,6.832376956939697,6.838750839233398,1.492945671081543,368715
1962-03-28,6.845123767852783,6.896111965179443,6.845123767852783,6.876992225646973,1.5012938976287842,345180
1962-03-29,6.876992225646973,6.908858776092529,6.857871055603027,6.857871055603027,1.4971195459365845,243195
1962-03-30,6.845123767852783,6.845123767852783,6.759081840515137,6.790949821472168,1.482509970664978,462855
1962-04-02,6.7877631187438965,6.7877631187438965,6.69853401184082,6.69853401184082,1.4623361825942993,392250
1962-04-03,6.6921610832214355,6.6921610832214355,6.462715148925781,6.532823085784912,1.4261597394943237,957090
1962-04-04,6.532823085784912,6.590185165405273,6.504143238067627,6.504143238067627,1.4198981523513794,682515
1962-04-05,6.539196968078613,6.641172885894775,6.539196968078613,6.641172885894775,1.4498140811920166,957090
1962-04-06,6.641172885894775,6.6921610832214355,6.590185165405273,6.634799003601074,1.4484212398529053,455010
1962-04-09,6.634799003601074,6.67303991317749,6.590185165405273,6.641172885894775,1.4498140811920166,23535
1962-04-10,6.641172885894775,6.6666669845581055,6.602931976318359,6.6666669845581055,1.4553797245025635,274575
1962-04-11,6.6666669845581055,6.717655181884766,6.577437877655029,6.577437877655029,1.4358999729156494,556995
1962-04-12,6.577437877655029,6.590185165405273,6.507329940795898,6.507329940795898,1.4205948114395142,423630
1962-04-13,6.507329940795898,6.602931976318359,6.500956058502197,6.602931976318359,1.4414646625518799,658980
1962-04-16,6.602931976318359,6.64754581451416,6.526450157165527,6.596558094024658,1.44007408618927,533460
1962-04-17,6.596558094024658,6.6284260749816895,6.564691066741943,6.6284260749816895,1.447029948234558,313800
1962-04-18,6.6284260749816895,6.685787200927734,6.609304904937744,6.615678787231445,1.444247841835022,447165
1962-04-19,6.615678787231445,6.641172885894775,6.590185165405273,6.615678787231445,1.444247841835022,407940
1962-04-23,6.615678787231445,6.622052192687988,6.583810806274414,6.609304904937744,1.442856788635254,329490
1962-04-24,6.609304904937744,6.65073299407959,6.596558094024658,6.602931976318359,1.4414646625518799,478545
1962-04-25,6.602931976318359,6.6284260749816895,6.532823085784912,6.532823085784912,1.4261597394943237,486390
1962-04-26,6.526450157165527,6.526450157165527,6.36711311340332,6.36711311340332,1.3899842500686646,972780
1962-04-27,6.36711311340332,6.437221050262451,6.118546962738037,6.188654899597168,1.3510254621505737,1710210
1962-04-30,6.188654899597168,6.246016979217529,5.736137866973877,5.787126064300537,1.2633686065673828,2455485
1962-05-01,5.787126064300537,5.920969009399414,5.481197834014893,5.889101028442383,1.2856309413909912,5562105
1962-05-02,5.991076946258545,6.169535160064697,5.991076946258545,6.022944927215576,1.3148499727249146,2675145
1962-05-03,6.022944927215576,6.169535160064697,5.978330135345459,6.147227764129639,1.3419815301895142,1427790
1962-05-04,6.147227764129639,6.195028781890869,6.086678981781006,6.195028781890869,1.3524174690246582,815880
1962-05-07,6.195028781890869,6.2428297996521,6.057999134063721,6.057999134063721,1.3225024938583374,870795
1962-05-08,6.050032138824463,6.050032138824463,5.857234001159668,5.857234001159668,1.2788759469985962,1082610
1962-05-09,5.857234001159668,5.9114089012146,5.736137866973877,5.748885154724121,1.2552199363708496,1678830
1962-05-10,5.748885154724121,5.860421180725098,5.723391056060791,5.774378776550293,1.2607859373092651,2000475
1962-05-11,5.774378776550293,5.863606929779053,5.659656047821045,5.685150146484375,1.2413032054901123,1984785
1962-05-14,5.685150146484375,5.793498992919922,5.586360931396484,5.793498992919922,1.2649599313735962,2855580
1962-05-15,5.793498992919922,5.901847839355469,5.761631965637207,5.761631965637207,1.2580024003982544,1765125
1962-05-16,5.761631965637207,5.857234001159668,5.761631965637207,5.825366020202637,1.2719179391860962,925710
1962-05-17,5.825366020202637,5.825366020202637,5.697896957397461,5.723391056060791,1.2496532201766968,1019850
1962-05-18,5.723391056060791,5.755258083343506,5.678775787353516,5.755258083343506,1.2566114664077759,768810
1962-05-21,5.755258083343506,5.755258083343506,5.685150146484375,5.736137866973877,1.2524365186691284,415785
1962-05-22,5.729763984680176,5.729763984680176,5.544932842254639,5.544932842254639,1.2106878757476807,1051230
1962-05-23,5.544932842254639,5.583174228668213,5.293179988861084,5.293179988861084,1.1557188034057617,3028170
1962-05-24,5.293179988861084,5.430210113525391,5.0732951164245605,5.0732951164245605,1.107709527015686,4346130
1962-05-25,5.0732951164245605,5.188017845153809,4.945825099945068,5.079668998718262,1.1091011762619019,4503030
1962-05-28,5.060547828674316,5.060547828674316,4.525175094604492,4.601656913757324,1.0047318935394287,4518720
1962-05-29,4.659018039703369,4.933077812194824,4.659018039703369,4.882091045379639,1.0659613609313965,4040175
1962-05-31,4.971319198608398,5.098789215087891,4.971319198608398,5.00318717956543,1.0924016237258911,4322595
1962-06-01,4.984066009521484,4.984066009521484,4.878903865814209,4.907584190368652,1.0715285539627075,2526090
1962-06-04,4.843850135803223,4.843850135803223,4.588910102844238,4.588910102844238,1.0019484758377075,1898490
1962-06-05,4.588910102844238,4.767367839813232,4.499680995941162,4.641490936279297,1.0134291648864746,3310590
1962-06-06,4.641490936279297,4.7928619384765625,4.614404201507568,4.659018039703369,1.0172559022903442,3012480
1962-06-07,4.6908860206604,4.767367839813232,4.6908860206604,4.7163801193237305,1.0297796726226807,1286580
1962-06-08,4.719566822052002,4.7928619384765625,4.719566822052002,4.732314109802246,1.0332595109939575,1223820
1962-06-11,4.732314109802246,4.7418742179870605,4.569789886474609,4.576162815093994,0.9991658926010132,1247355
1962-06-12,4.525175094604492,4.525175094604492,4.271829128265381,4.271829128265381,0.9327167272567749,3483180
1962-06-13,4.271829128265381,4.372211933135986,4.1077117919921875,4.112492084503174,0.8979266285896301,4589325
1962-06-14,4.112492084503174,4.2288079261779785,3.824091911315918,3.900573968887329,0.8516560792922974,6989895
1962-06-15,3.900573968887329,4.263862133026123,3.830465078353882,4.251114845275879,0.9281941056251526,6621180
