Date,Open,High,Low,Close,Adj Close,Volume
3/20/2019,52.75,53.5,49.5,49.799999,40.302849,2350800
3/21/2019,49.990002,50,48.200001,48.98,39.639221,1764700
3/22/2019,48.799999,49.950001,48.16,48.599998,39.331696,844700
3/25/2019,48.599998,49.400002,48,49.150002,39.776802,440900
3/26/2019,49,49.75,48.18,48.849998,39.534023,504700
3/27/2019,49,50.779999,49,50.099998,40.545631,1788600
3/28/2019,50.900002,51,49.915001,50.849998,41.152603,585400
3/29/2019,49.52,52.48,49.18,51.630001,41.783855,1769000
4/1/2019,52.299999,54.389999,51.25,53.5,43.297237,19663400
4/2/2019,55.119999,57.389999,54.299999,56.25,45.522793,17414200
4/3/2019,57.080002,57.200001,55.509998,56.880001,46.032654,15066200
4/4/2019,57.200001,60.52,57.099998,59.709999,48.322945,13309200
4/5/2019,58.389999,58.98,56.27,57.240002,46.324005,17000800
4/8/2019,56.5,58.389999,56.27,57.150002,46.25116,10764600
4/9/2019,56.799999,57.200001,56.080002,56.27,45.538979,9179900
4/10/2019,55.990002,56.41,55.099998,55.709999,45.085773,9081900
4/11/2019,55.700001,56.209999,54.830002,54.889999,44.422153,7346100
4/12/2019,55.93,58.330002,55.93,58.299999,47.181854,9281700
4/15/2019,58.57,58.849998,57.290001,57.779999,46.761017,5727300
4/16/2019,58.709999,58.990002,57.84,58.5,47.343708,6681600
4/17/2019,58.950001,59.049999,58.200001,58.32,47.198032,6420700
4/18/2019,58.360001,58.610001,57.549999,57.77,46.752918,5178800
4/22/2019,57.48,58.41,57.259998,57.889999,46.85004,4401700
4/23/2019,57.290001,57.84,57,57.639999,46.647713,5687200
4/24/2019,57.490002,57.889999,55.865002,55.98,45.304279,5431300
4/25/2019,55.759998,55.98,54.82,55.330002,44.778248,6260500
4/26/2019,55.299999,55.599998,54.950001,55.25,44.713497,4009800
4/29/2019,55.049999,55.685001,54.799999,55.5,44.915829,5935200
4/30/2019,55.759998,57.205002,55.599998,56.73,45.911255,6454100
5/1/2019,56.82,57.48,55.880001,56.130001,45.425678,7644400
5/2/2019,55.540001,56.490002,52.029999,52.700001,42.649799,13932700
5/3/2019,53.200001,53.349998,51.720001,53.299999,43.135376,7401700
5/6/2019,52.150002,54.029999,51.700001,53.459999,43.264866,6089500
5/7/2019,52.860001,53.325001,52.650002,52.950001,42.852127,7330800
5/8/2019,53.330002,53.395,52.310001,52.48,42.471752,5390700
